key,data
FUTU/MTWmain/172308548263,MTWmain,2024-08-08 10:51:22.FUTU,FUTU,874,859.4,837.3,851.1,862.7,0.1,5685,4.83793e+06,0,4.254,1723085490242512,0,0,0,0,0,0,0,0,0,862.7,18806,1203,172308548263
FUTU/MTWmain/172308548263,MTWmain,2024-08-08 10:51:22.FUTU,FUTU,874,859.4,837.3,851.1,862.7,0.1,5687,4.83793e+06,0,4.254,1723085507836780,0,0,0,0,0,0,0,0,0,862.7,18806,1203,172308548263
FUTU/MTWmain/172308550780,MTWmain,2024-08-08 10:51:47.FUTU,FUTU,874,859.4,837.3,850.7,862.7,0.1,5687,4.83963e+06,0,4.254,1723085507839413,0,0,0,0,0,0,0,0,0,862.7,18806,1203,172308550780
FUTU/MTWmain/172308550836,MTWmain,2024-08-08 10:51:48.FUTU,FUTU,874,859.4,837.3,850.5,862.7,0.1,5687,4.84048e+06,0,4.254,1723085508383801,0,0,0,0,0,0,0,0,0,862.7,18806,1203,172308550836
FUTU/MTWmain/172308550836,MTWmain,2024-08-08 10:51:48.FUTU,FUTU,874,859.4,837.3,850.5,862.7,0.1,5688,4.84048e+06,0,4.254,1723085508448306,0,0,0,0,0,0,0,0,0,862.7,18806,1203,172308550836
FUTU/MTWmain/172308550836,MTWmain,2024-08-08 10:51:48.FUTU,FUTU,874,859.4,837.3,850.5,862.7,0.1,5689,4.84048e+06,0,4.254,1723085509354791,0,0,0,0,0,0,0,0,0,862.7,18806,1203,172308550836
FUTU/MTWmain/172308550933,MTWmain,2024-08-08 10:51:49.FUTU,FUTU,874,859.4,837.3,850.6,862.7,0.1,5689,4.84133e+06,0,4.254,1723085509396374,0,0,0,0,0,0,0,0,0,862.7,18806,1203,172308550933
FUTU/MTWmain/172308552326,MTWmain,2024-08-08 10:52:03.FUTU,FUTU,874,859.4,837.3,850.4,862.7,0.1,5689,4.84218e+06,0,4.254,1723085523288776,0,0,0,0,0,0,0,0,0,862.7,18806,1203,172308552326
FUTU/MTWmain/172308552326,MTWmain,2024-08-08 10:52:03.FUTU,FUTU,874,859.4,837.3,850.4,862.7,0.1,5691,4.84303e+06,0,4.254,1723085523322719,0,0,0,0,0,0,0,0,0,862.7,18806,1203,172308552326
FUTU/MTWmain/172308552326,MTWmain,2024-08-08 10:52:03.FUTU,FUTU,874,859.4,837.3,850.4,862.7,0.1,5692,4.84303e+06,0,4.254,1723085545994123,0,0,0,0,0,0,0,0,0,862.7,18806,1203,172308552326
FUTU/MTWmain/172308554596,MTWmain,2024-08-08 10:52:25.FUTU,FUTU,874,859.4,837.3,850,862.7,0.1,5692,4.84388e+06,0,4.254,1723085546026987,0,0,0,0,0,0,0,0,0,862.7,18806,1203,172308554596
FUTU/MTWmain/172308555127,MTWmain,2024-08-08 10:52:31.FUTU,FUTU,874,859.4,837.3,849.9,862.7,0.1,5692,4.84473e+06,0,4.254,1723085551292528,0,0,0,0,0,0,0,0,0,862.7,18806,1203,172308555127
FUTU/MTWmain/172308555127,MTWmain,2024-08-08 10:52:31.FUTU,FUTU,874,859.4,837.3,849.9,862.7,0.1,5693,4.84473e+06,0,4.254,1723085551326102,0,0,0,0,0,0,0,0,0,862.7,18806,1203,172308555127
FUTU/MTWmain/172308555127,MTWmain,2024-08-08 10:52:31.FUTU,FUTU,874,859.4,837.3,849.9,862.7,0.1,5695,4.84473e+06,0,4.254,1723085555570959,0,0,0,0,0,0,0,0,0,862.7,18806,1203,172308555127
FUTU/MTWmain/172308555555,MTWmain,2024-08-08 10:52:35.FUTU,FUTU,874,859.4,837.3,849.8,862.7,0.1,5695,4.84643e+06,0,4.254,1723085555574575,0,0,0,0,0,0,0,0,0,862.7,18806,1203,172308555555
FUTU/MTWmain/172308555555,MTWmain,2024-08-08 10:52:35.FUTU,FUTU,874,859.4,837.3,849.8,862.7,0.1,5696,4.84643e+06,0,4.254,1723085562222883,0,0,0,0,0,0,0,0,0,862.7,18806,1203,172308555555
FUTU/MTWmain/172308556219,MTWmain,2024-08-08 10:52:42.FUTU,FUTU,874,859.4,837.3,849.6,862.7,0.1,5696,4.84728e+06,0,4.254,1723085562225731,0,0,0,0,0,0,0,0,0,862.7,18806,1203,172308556219
FUTU/MTWmain/172308556740,MTWmain,2024-08-08 10:52:47.FUTU,FUTU,874,859.4,837.3,849.5,862.7,0.1,5697,4.84813e+06,0,4.254,1723085567436582,0,0,0,0,0,0,0,0,0,862.7,18806,1203,172308556740
FUTU/MTWmain/172308556740,MTWmain,2024-08-08 10:52:47.FUTU,FUTU,874,859.4,837.3,849.5,862.7,0.1,5699,4.84813e+06,0,4.254,1723085571974997,0,0,0,0,0,0,0,0,0,862.7,18806,1203,172308556740
FUTU/MTWmain/172308557194,MTWmain,2024-08-08 10:52:51.FUTU,FUTU,874,859.4,837.3,849.4,862.7,0.1,5699,4.84983e+06,0,4.254,1723085571975518,0,0,0,0,0,0,0,0,0,862.7,18806,1203,172308557194
FUTU/MTWmain/172308557383,MTWmain,2024-08-08 10:52:53.FUTU,FUTU,874,859.4,837.3,849.5,862.7,0.1,5700,4.85068e+06,0,4.254,1723085573877140,0,0,0,0,0,0,0,0,0,862.7,18806,1203,172308557383
FUTU/MTWmain/172308557383,MTWmain,2024-08-08 10:52:53.FUTU,FUTU,874,859.4,837.3,849.5,862.7,0.1,5701,4.85068e+06,0,4.254,1723085581423439,0,0,0,0,0,0,0,0,0,862.7,18806,1203,172308557383
